id,body,type,posx,posy,mass,size,flux,observation
137,153,Unit,471.8422386186193,465.1268496430524,2,15,255,0
138,154,Unit,809.8180569457586,461.91696453827905,2,15,255,0
139,156,Unit,770.1038903178953,682.1386439135177,2,15,255,0
140,157,Unit,973.594287218947,510.6852134183358,2,15,255,0
141,158,Unit,1035.135241643711,575.9269879740723,2,15,255,0
142,159,Unit,1045.8966773552136,759.7591721947814,2,15,255,0
143,162,Unit,1104.1956185881565,528.7063273329712,2,15,255,0
144,163,Unit,1094.0005038046215,568.3215195924029,2,15,255,0
145,165,Unit,961.7074107334925,528.1143090760125,2,15,255,0
146,166,Unit,887.135030928907,897.3526732313317,2,15,255,0
147,167,Unit,855.481490199082,543.7416112150988,2,15,255,0
148,168,Unit,907.928933339326,655.7304156879237,2,15,255,0
149,169,Unit,1051.5794459170054,852.8052109882177,2,15,255,0
150,170,Unit,676.2319133537451,286.28876426431054,2,15,255,0
151,171,Unit,953.6736923853296,773.9068567946074,2,15,255,0
152,172,Unit,1215.2308289911089,765.6386749871181,2,15,255,0
153,173,Unit,911.6498360099367,1001.3245616943606,2,15,255,0
154,174,Unit,1004.1592004158922,607.5718975176052,2,15,255,0
155,175,Unit,820.1504028488844,514.075090498504,2,15,255,0
156,176,Unit,1180.577049218568,687.6219572041704,2,15,255,0
157,177,Unit,826.670188006225,642.468127430803,2,15,255,0
158,178,Unit,654.4388011800894,594.3472367813215,2,15,255,0
159,179,Unit,1017.793758721443,429.24734587479196,2,15,255,0
160,180,Unit,992.7503751977142,438.77910269997966,2,15,255,0
161,181,Unit,439.2376563583671,493.75984429982054,2,15,255,0
162,182,Unit,823.2917826979027,378.0504534672491,2,15,255,0
163,184,Unit,1209.9903227263765,583.901459661537,2,15,255,0
164,185,Unit,1225.6755927954468,662.7747849896443,2,15,255,0
165,188,Unit,1127.1040542145583,624.5040498514744,2,15,255,0
166,189,Unit,873.0193667481352,781.3510430794533,2,15,255,0
167,190,Unit,655.8117108046021,199.44887616564327,2,15,255,0
168,192,Unit,712.005945396988,532.101420308105,2,15,255,0
169,195,Unit,732.8576877455802,608.1449750905014,2,15,255,0
170,196,Unit,963.1063231756217,694.9207895140805,2,15,255,0
171,197,Unit,975.0711691334761,404.29105535257673,2,15,255,0
172,198,Unit,674.3291722218152,434.290373928737,2,15,255,0
173,201,Unit,640.1111186584367,317.0953917799315,2,15,255,0
174,202,Unit,697.4539129458545,603.9532912867838,2,15,255,0
175,203,Unit,660.4876545707109,818.6063329762936,2,15,255,0
176,207,Unit,1104.9728476738048,831.0018683642259,2,15,255,0
177,208,Unit,939.8339922758396,574.3448551322731,2,15,255,0
178,210,Unit,764.4810943708218,519.6591938550151,2,15,255,0
179,211,Unit,769.9095699615185,243.25223790878835,2,15,255,0
180,212,Unit,1031.2443436675608,708.1461561707088,2,15,255,0
181,213,Unit,1025.060239003533,594.6427930491659,2,15,255,0
182,214,Unit,350.0256450870922,579.3770840426218,1,15,255,0
183,215,Unit,1228.069954823326,743.008250049695,2,15,255,0
184,217,Unit,906.4785734877772,232.08953051651926,2,15,255,0
185,218,Unit,1102.5212858476498,446.62910635925107,2,15,255,0
186,220,Unit,982.5929630197811,780.4587840635752,2,15,255,0
187,221,Unit,758.179678369374,579.1977138388338,2,15,255,0
188,222,Unit,733.2653675474892,669.4725533947965,2,15,255,0
189,223,Unit,1003.9395572937384,1050.5587028496213,1,15,255,0
190,224,Unit,881.1464479969216,627.2910878644881,2,15,255,0
191,225,Unit,824.7458693723166,173.52009624876544,2,15,255,0
192,227,Unit,970.1576607562383,720.6895447703683,2,15,255,0
193,229,Unit,715.0951814929734,729.9321873910563,2,15,255,0
194,230,Unit,1158.0617462791581,518.2851179351117,2,15,255,0
195,231,Unit,812.5214353362652,607.2760686220105,2,15,255,0
196,233,Unit,617.4170544361876,643.8317534912992,2,15,255,0
197,234,Unit,708.7557453676937,765.9871927587968,2,15,255,0
198,235,Unit,740.6687202173367,591.8933610437026,2,15,255,0
199,237,Unit,1020.3769777642254,656.4680829500861,2,15,255,0
200,238,Unit,805.5224061953305,517.6448316779735,2,15,255,0
201,239,Unit,787.8880434667562,602.1179581919009,2,15,255,0
202,240,Unit,997.6865625272466,787.6138785901654,2,15,255,0
203,241,Unit,557.8863090657161,813.1258028251546,2,15,255,0
204,242,Unit,862.087243685268,833.7406653865065,2,15,255,0
205,243,Unit,900.220277761846,587.3765558248105,2,15,255,0
206,244,Unit,348.0265864995954,707.3522505686711,1,15,255,0
207,245,Unit,517.1417943057704,831.6905057682789,2,15,255,0
208,247,Unit,1123.0296651268404,515.0574081227728,2,15,255,0
209,248,Unit,828.39282913513,509.7739869767592,2,15,255,0
210,249,Unit,410.519345807394,666.6770295076492,2,15,255,0
211,250,Unit,597.2425014733464,478.69649391274163,2,15,255,0
212,251,Unit,909.7335796558998,778.528728362102,2,15,255,0
213,252,Unit,590.2416504025241,502.98258591920825,2,15,255,0
214,254,Unit,682.5376497657812,790.3082576932769,2,15,255,0
215,255,Unit,887.1753633712992,611.9201487205675,2,15,255,0
216,256,Unit,1159.4294463617002,806.197714441898,2,15,255,0
217,257,Unit,490.0748520889876,427.2333135735551,2,15,255,0
218,258,Unit,561.7928624915259,610.3525366629312,2,15,255,0
219,259,Unit,1067.9368543265311,970.3658603933634,2,15,255,0
220,262,Unit,833.4813984797896,606.6649398457917,2,15,255,0
221,264,Unit,857.6952719844346,261.93077655015657,2,15,255,0
222,266,Unit,562.2216152852499,345.9478871922056,2,15,255,0
223,270,Unit,1111.7567438295132,608.9268925179288,2,15,255,0
224,273,Unit,817.1761942445137,550.5628114469614,2,15,255,0
225,274,Unit,479.8890913214023,384.02911531265926,2,15,255,0
226,275,Unit,487.38846734006256,549.0250717409955,2,15,255,0
227,277,Unit,553.0666567509053,862.6276899384003,2,15,255,0
228,279,Unit,319.84886006866424,516.8302618935387,2,15,255,0
229,280,Unit,1013.793365785975,277.3358456827884,2,15,255,0
230,284,Unit,1047.5027383756833,334.9755927593151,2,15,255,0
231,285,Unit,953.9446510156425,861.5856424692369,2,15,255,0
232,286,Unit,317.13825679296144,667.9517877380212,2,15,255,0
233,287,Unit,632.0064655995882,608.1119796758552,2,15,255,0
234,290,Unit,454.0337393238241,744.0910118033577,2,15,255,0
235,291,Unit,747.0473476130675,563.2155800762671,2,15,255,0
236,293,Unit,1158.3232624448017,738.2199254740591,2,15,255,0
237,294,Unit,701.133978199993,666.5503155590058,2,15,255,0
238,295,Unit,794.8549815188704,1088.1981117727278,2,15,255,0
239,296,Unit,834.7451035882486,585.9609112069327,2,15,255,0
240,297,Unit,794.9488810155109,328.35543729742733,2,15,255,0
241,299,Unit,408.203310214686,358.14693395385467,2,15,255,0
242,300,Unit,774.7179459399817,222.6644841312067,2,15,255,0
243,302,Unit,1116.8623440482668,411.19611138156307,2,15,255,0
244,305,Unit,466.0592972970238,276.4171341226664,2,15,255,0
245,306,Unit,872.0535899965607,465.2841761425869,2,15,255,0
246,307,Unit,664.1785405929724,322.5870326993086,2,15,255,0
247,309,Unit,910.9829640395541,287.9951098332584,2,15,255,0
248,311,Unit,1027.8310724666137,174.59362100575512,2,15,255,0
249,312,Unit,740.5676099006283,334.11767467188076,2,15,255,0
250,313,Unit,488.98350803393095,792.5682627003099,2,15,255,0
251,315,Unit,994.0860042717267,486.88825643469426,2,15,255,0
252,316,Unit,1071.759919121185,508.5977019757317,2,15,255,0
253,317,Unit,1174.1662436962395,487.4998056151368,2,15,255,0
254,318,Unit,1062.1357142738295,552.0545641096014,2,15,255,0
255,319,Unit,984.4321197728185,344.84858822381443,2,15,255,0
256,320,Unit,589.7068008711134,961.3434656732056,2,15,255,0
257,321,Unit,812.169714271489,592.7005854203071,2,15,255,0
258,324,Unit,805.0427991194865,515.2115703661257,2,15,255,0
259,325,Unit,950.936355376164,806.331266252494,2,15,255,0
260,326,Unit,1019.1093403489841,689.012886168661,2,15,255,0
261,328,Unit,1159.9243140278663,705.6370104083043,2,15,255,0
262,329,Unit,923.8685793685418,724.295922952344,2,15,255,0
263,331,Unit,1163.906588654254,917.8862956651733,2,15,255,0
264,332,Unit,838.776225929668,636.7782611550128,2,15,255,0
265,335,Unit,700.3486247062618,576.6650492845365,2,15,255,0
266,336,Unit,785.9060460044158,588.5371466371934,2,15,255,0
267,337,Unit,917.1941921298853,571.2206827300332,2,15,255,0
268,339,Unit,543.8242889679792,388.9189488957874,2,15,255,0
269,340,Unit,377.86492749438713,597.5410605280073,2,15,255,0
270,341,Unit,1046.7542401789779,397.33085149614925,2,15,255,0
271,342,Unit,736.1273942333535,1084.7992721464825,2,15,255,0
272,343,Unit,673.6322250153338,535.6023467634386,2,15,255,0
273,344,Unit,994.6017099897966,520.4021093732944,2,15,255,0
274,345,Unit,776.275032791331,609.9238947050342,2,15,255,0
275,346,Unit,1106.1056760148615,664.5381427356131,2,15,255,0
276,347,Unit,825.9244191216025,492.0234115487586,2,15,255,0
277,348,Unit,861.9739250898449,153.31126537369,2,15,255,0
278,349,Unit,834.86077335804,893.3586644701289,2,15,255,0
279,354,Unit,1274.3703668526873,516.310689063783,2,15,255,0
280,355,Unit,934.175544594183,851.2161261613711,2,15,255,0
281,356,Unit,1058.1732433780564,367.77459903089175,1,15,255,0
282,357,Unit,612.1203428058252,1053.1948058652465,2,15,255,0
283,359,Unit,1191.8536993642356,802.3365491047714,1,15,255,0
284,361,Unit,1056.5779034225436,470.14152511650406,2,15,255,0
285,362,Unit,1027.6439507546775,569.0756427873911,2,15,255,0
286,363,Unit,812.7984352137131,540.6924429552954,2,15,255,0
287,364,Unit,1298.1453497128277,631.5937551447306,1,15,255,0
288,365,Unit,442.98600019543613,408.93155163571106,2,15,255,0
289,366,Unit,879.3652629779942,757.1626475668444,2,15,255,0
290,368,Unit,568.7372890271711,492.57453252414376,2,15,255,0
291,369,Unit,914.8825533110393,937.5185284446086,2,15,255,0
292,370,Unit,952.4664063031308,838.4932640359358,2,15,255,0
293,372,Unit,1157.8766564883038,754.8418064779202,2,15,255,0
294,374,Unit,715.3761923900057,230.65351405432148,2,15,255,0
295,376,Unit,540.7976339138629,355.35506684536495,2,15,255,0
296,377,Unit,760.3890224460466,193.4528592003643,2,15,255,0
297,379,Unit,1018.2634712179037,957.3364239284164,2,15,255,0
298,380,Unit,401.8253808636135,886.3946666340189,1,15,255,0
299,382,Unit,713.1742337526564,284.9203272014763,2,15,255,0
300,383,Unit,827.8743360084228,660.9302536019916,2,15,255,0
301,384,Unit,391.5470342762713,641.419073531468,2,15,255,0
302,387,Unit,790.3354593123029,593.2708550977658,2,15,255,0
303,389,Unit,651.240453890407,250.81464937902504,2,15,255,0
304,391,Unit,1157.2720405572552,434.11873888977976,2,15,255,0
305,392,Unit,935.8507682627733,309.503352836518,2,15,255,0
306,393,Unit,846.4655172532067,846.0608215881753,2,15,255,0
307,394,Unit,724.4914351195575,993.5937441784596,2,15,255,0
308,395,Unit,689.0100815769632,542.8041671530378,2,15,255,0
309,396,Unit,1180.5783690481974,540.3838619093974,2,15,255,0
310,397,Unit,905.952922905151,272.0043491376745,2,15,255,0
311,398,Unit,859.2183189573008,229.82487513040306,2,15,255,0
312,399,Unit,566.728690660674,195.95235872731516,2,15,255,0
313,400,Unit,885.8021744313955,359.6749228395663,2,15,255,0
314,401,Unit,728.0997581127212,623.8343138136967,2,15,255,0
315,402,Unit,662.6652872351374,911.1522007117414,2,15,255,0
316,403,Unit,763.5529936386508,655.8876693518321,2,15,255,0
317,404,Unit,852.5414976446103,802.8878794763225,2,15,255,0
318,405,Unit,927.7048783898116,437.17332618446005,2,15,255,0
319,406,Unit,978.90159894173,379.6987180403087,2,15,255,0
320,407,Unit,880.9227224954124,840.470353813818,2,15,255,0
321,408,Unit,730.2829935005831,565.6500392182874,2,15,255,0
322,409,Unit,674.1815836788812,671.7707921044387,2,15,255,0
323,410,Unit,423.43032486789366,889.4737746227356,2,15,255,0
324,413,Unit,773.856061191069,672.2158494289828,2,15,255,0
325,414,Unit,789.7354855176557,551.0993617145754,2,15,255,0
326,415,Unit,880.1531844189942,1034.8826029174072,2,15,255,0
327,416,Unit,597.0829144008003,252.44732048610416,2,15,255,0
328,417,Unit,1171.9702825609404,291.76292832240233,2,15,255,0
329,418,Unit,540.3374631858545,751.4454955324286,2,15,255,0
330,419,Unit,980.0456249624126,689.9895077671252,2,15,255,0
331,420,Unit,629.8736205611202,417.80032691095215,2,15,255,0
332,422,Unit,638.3829236996263,453.3937457463932,2,15,255,0
333,423,Unit,967.2527874881054,557.7860351667631,2,15,255,0
334,426,Unit,580.8875498367346,328.1193605088182,2,15,255,0
335,427,Unit,798.4677510261021,619.4745101560815,2,15,255,0
336,428,Unit,562.0068414496262,641.7151408813156,2,15,255,0
337,429,Unit,1044.5840531132724,912.0153481355673,2,15,255,0
338,430,Unit,1214.4905147006366,616.3342964660399,2,15,255,0
339,431,Unit,488.8650476572216,219.68118670067074,2,15,255,0
340,432,Unit,582.8424669157733,195.6466317806014,2,15,255,0
341,433,Unit,856.5412261891738,559.4361607507095,2,15,255,0
342,435,Unit,943.0729941640827,649.4304036554204,2,15,255,0
343,436,Unit,665.9530859995194,440.00996227340096,2,15,255,0
344,438,Unit,989.0563530170857,546.9697251511085,2,15,255,0
345,440,Unit,804.5372522740051,665.1406075036136,2,15,255,0
346,442,Unit,665.480584520814,475.05236341116444,2,15,255,0
347,443,Unit,783.2907571747785,491.7895113146227,2,15,255,0
348,444,Unit,477.9728617546341,876.9474586950294,2,15,255,0
349,445,Unit,639.0557965473104,692.6761939558045,2,15,255,0
350,448,Unit,1015.5272703395163,526.6525142129005,2,15,255,0
351,449,Unit,680.0924642143094,574.8103519642401,2,15,255,0
352,450,Unit,709.426935398775,163.1531947602021,2,15,255,0
353,451,Unit,804.0397635955347,597.8362381115322,2,15,255,0
354,452,Unit,937.7819693181251,1038.7182600732472,2,15,255,0
355,454,Unit,707.5648367599159,963.9500577302173,2,15,255,0
356,457,Unit,605.3546455315168,827.6463568832042,2,15,255,0
357,458,Unit,531.9178406749414,735.3055401830705,2,15,255,0
358,460,Unit,874.1080213934463,663.4525084716727,2,15,255,0
359,461,Unit,762.416461433279,762.9902012755953,2,15,255,0
360,462,Unit,1245.5000725466446,598.612323268646,2,15,255,0
361,463,Unit,764.5320849578375,598.7353571155475,2,15,255,0
362,464,Unit,710.2031990507023,860.7585752280702,2,15,255,0
363,465,Unit,685.502021717388,720.8533382282824,2,15,255,0
364,468,Unit,824.6634774081749,725.2808373909799,2,15,255,0
365,469,Unit,1016.0153921683474,398.7236038236286,2,15,255,0
366,470,Unit,550.7665836601697,710.7418409012976,2,15,255,0
367,471,Unit,818.0212332676081,696.75539497994,2,15,255,0
368,473,Unit,908.9814615362803,447.456579148741,2,15,255,0
369,474,Unit,627.8704641571289,357.6379746245129,2,15,255,0
370,475,Unit,775.8204758716442,620.6557220291265,2,15,255,0
371,476,Unit,857.2543972300068,864.4379760830595,2,15,255,0
372,478,Unit,611.1235450589494,700.7418419728764,2,15,255,0
373,479,Unit,998.6627451089521,1025.7539769142395,2,15,255,0
374,480,Unit,805.9468433515563,641.6546103326765,2,15,255,0
375,485,Unit,551.2737170332043,436.22785257794106,2,15,255,0
376,488,Unit,1008.5697701448258,897.0011694670663,2,15,255,0
377,490,Unit,1078.1300538591004,805.7542179050353,2,15,255,0
378,491,Unit,881.2385973620304,497.3592743840915,2,15,255,0
379,492,Unit,1263.180734461538,763.4900346426164,2,15,255,0
380,493,Unit,704.7945297316835,250.57009785397264,2,15,255,0
381,494,Unit,794.135730826504,685.5514801912075,2,15,255,0
382,495,Unit,787.7479619900894,590.119658636124,2,15,255,0
383,496,Unit,1165.8098507756476,305.7608792227375,2,15,255,0
384,497,Unit,925.1789849074295,661.3040163844131,2,15,255,0
385,498,Unit,679.8502960275434,877.9680947947338,2,15,255,0
386,500,Unit,715.2706630156381,829.2346514593968,2,15,255,0
387,501,Unit,907.3228484843718,829.6168240900731,2,15,255,0
388,503,Unit,1203.734872607495,543.1491228120892,2,15,255,0
389,504,Unit,468.83237475035105,846.8004670409372,2,15,255,0
390,506,Unit,1078.3660066106818,425.5594695267091,2,15,255,0
391,507,Unit,911.4639961717612,350.11630114584995,2,15,255,0
392,510,Unit,1005.8984829134531,255.86179713399372,2,15,255,0
393,513,Unit,1241.7137505844496,406.4171210318914,2,15,255,0
394,515,Unit,724.7796506451701,1009.8932999585792,2,15,255,0
395,516,Unit,1283.4258319703638,710.460774286754,1,15,255,0
396,517,Unit,678.4964824899878,220.7884770640664,2,15,255,0
397,518,Unit,794.3641790137611,599.1277029096135,2,15,255,0
398,519,Unit,1027.416648791441,933.6717285955342,2,15,255,0
399,520,Unit,442.6352951515168,299.6708892713039,2,15,255,0
400,521,Unit,793.8748837301836,632.0392787337688,2,15,255,0
401,522,Unit,553.5970890487522,282.1212836920664,2,15,255,0
402,525,Unit,818.2145754915618,824.7272038905782,2,15,255,0
403,527,Unit,754.8231617019293,839.213807223541,2,15,255,0
404,528,Unit,828.1323677286703,549.98417735457,2,15,255,0
405,529,Unit,818.0015693605482,630.8076207836732,2,15,255,0
406,531,Unit,683.8192161213707,852.1143257384825,2,15,255,0
407,533,Unit,755.4972436148561,917.498000811313,2,15,255,0
408,534,Unit,1043.6732539416744,952.9622175292924,2,15,255,0
409,535,Unit,921.9015026978163,195.79940353433804,2,15,255,0
410,536,Unit,542.0724447573931,1001.585772475598,2,15,255,0
411,541,Unit,682.6425023681991,921.1462323145972,2,15,255,0
412,543,Unit,680.3042758509874,792.668756813634,2,15,255,0
413,544,Unit,631.0783182981689,804.3627217675457,2,15,255,0
414,545,Unit,1181.0242307772187,667.062494733934,2,15,255,0
415,547,Unit,1120.660468070395,673.5830341450738,2,15,255,0
416,550,Unit,1293.1427432072085,647.6871309680135,2,15,255,0
417,552,Unit,583.5652830441353,1020.1399898743435,2,15,255,0
418,553,Unit,922.1735863331002,554.0827417239971,2,15,255,0
419,555,Unit,773.3355499286448,632.9275131302106,2,15,255,0
420,556,Unit,520.9843865257055,922.0587913768866,2,15,255,0
421,558,Unit,854.0725363150544,787.6594998731251,2,15,255,0
422,559,Unit,907.8926221106129,441.6570044494882,2,15,255,0
423,561,Unit,467.8932560852157,534.7640914154761,2,15,255,0
424,564,Unit,775.1286807598105,522.1153056314988,2,15,255,0
425,565,Unit,723.6044452852318,585.7076511626257,2,15,255,0
426,566,Unit,872.0624961514753,584.9094291055883,2,15,255,0
427,567,Unit,1162.920588566981,674.2812220593003,2,15,255,0
428,569,Unit,854.2707712946727,586.463807288032,2,15,255,0
429,574,Unit,730.3380815390793,744.6162311114578,2,15,255,0
430,575,Unit,1096.6215640826504,576.9076297855951,2,15,255,0
431,576,Unit,968.8822274607865,446.0174551215253,2,15,255,0
432,577,Unit,970.7009626096809,665.4366111190623,2,15,255,0
433,578,Unit,644.574348557233,712.6456271092943,2,15,255,0
434,579,Unit,686.8733856937456,790.3998723029971,2,15,255,0
435,581,Unit,660.8984819215509,623.9660672897661,2,15,255,0
436,582,Unit,572.0227767719338,560.8479800407547,2,15,255,0
